condition,substance,E_pixel,thi_share_pct,total_uM
DQ12-TB3-TH24,THI,1.4608,61.54,39.0
DQ12-TB3-TH24,THI,1.5017,61.54,39.0
DQ12-TB3-TH24,THI,1.0859,61.54,39.0
DQ12-TB3-TH24,THI,1.465,61.54,39.0
DQ12-TB3-TH24,THI,1.5103,61.54,39.0
DQ12-TB3-TH24,THI,1.178,61.54,39.0
DQ12-TB6-TH3,DQ,0.4406,14.29,21.0
DQ12-TB6-TH3,DQ,0.456,14.29,21.0
DQ12-TB6-TH3,DQ,0.2752,14.29,21.0
DQ12-TB6-TH3,DQ,0.1543,14.29,21.0
DQ12-TB6-TH3,DQ,0.6617,14.29,21.0
DQ12-TB6-TH3,DQ,0.1942,14.29,21.0
DQ12-TB6-TH3,DQ,0.0494,14.29,21.0
DQ12-TB6-TH3,DQ,0.3709,14.29,21.0
DQ12-TB6-TH3,DQ,0.4661,14.29,21.0
DQ12-TB6-TH3,DQ,0.3561,14.29,21.0
DQ12-TB6-TH3,DQ,0.1995,14.29,21.0
DQ12-TB6-TH3,DQ,0.1818,14.29,21.0
DQ12-TB6-TH3,DQ,0.4535,14.29,21.0
DQ12-TB6-TH3,DQ,0.2329,14.29,21.0
DQ12-TB6-TH3,DQ,0.0859,14.29,21.0
DQ12-TB6-TH3,DQ,0.1247,14.29,21.0
DQ12-TB6-TH3,DQ,0.1998,14.29,21.0
DQ12-TB6-TH3,DQ,0.148,14.29,21.0
DQ12-TB6-TH3,DQ,0.2081,14.29,21.0
DQ12-TB6-TH3,DQ,0.0,14.29,21.0
DQ12-TB6-TH3,DQ,0.0,14.29,21.0
DQ12-TB6-TH3,DQ,0.08,14.29,21.0
DQ12-TB6-TH3,DQ,0.0,14.29,21.0
DQ12-TB6-TH3,DQ,0.1727,14.29,21.0
DQ12-TB6-TH3,DQ,0.1924,14.29,21.0
DQ12-TB6-TH3,DQ,0.0,14.29,21.0
DQ12-TB6-TH3,DQ,0.212,14.29,21.0
DQ12-TB6-TH3,DQ,0.1974,14.29,21.0
DQ12-TB6-TH3,DQ,0.211,14.29,21.0
DQ12-TB6-TH3,DQ,0.2508,14.29,21.0
DQ12-TB6-TH3,DQ,0.3355,14.29,21.0
DQ12-TB6-TH3,DQ,0.354,14.29,21.0
DQ12-TB6-TH3,DQ,0.0749,14.29,21.0
DQ12-TB6-TH3,DQ,0.1735,14.29,21.0
DQ12-TB6-TH3,DQ,0.0822,14.29,21.0
DQ12-TB6-TH3,DQ,0.1752,14.29,21.0
DQ12-TB6-TH3,DQ,0.2429,14.29,21.0
DQ12-TB6-TH3,DQ,0.1191,14.29,21.0
DQ12-TB6-TH3,DQ,0.3858,14.29,21.0
DQ12-TB6-TH3,DQ,0.1696,14.29,21.0
DQ12-TB6-TH3,DQ,0.192,14.29,21.0
DQ12-TB6-TH3,DQ,0.0,14.29,21.0
DQ12-TB6-TH3,DQ,0.1365,14.29,21.0
DQ12-TB6-TH3,DQ,0.3517,14.29,21.0
DQ12-TB6-TH3,DQ,0.3664,14.29,21.0
DQ12-TB6-TH3,DQ,0.2576,14.29,21.0
DQ12-TB6-TH3,DQ,0.217,14.29,21.0
DQ12-TB6-TH3,DQ,0.3754,14.29,21.0
DQ12-TB6-TH3,DQ,0.1339,14.29,21.0
DQ12-TB6-TH3,DQ,0.1354,14.29,21.0
DQ12-TB6-TH3,DQ,0.3325,14.29,21.0
DQ12-TB6-TH3,DQ,0.2341,14.29,21.0
DQ12-TB6-TH3,DQ,0.2447,14.29,21.0
DQ12-TB6-TH3,DQ,0.4815,14.29,21.0
DQ12-TB6-TH3,DQ,0.3553,14.29,21.0
DQ12-TB6-TH3,DQ,0.2442,14.29,21.0
DQ12-TB6-TH3,DQ,0.2969,14.29,21.0
DQ12-TB6-TH3,DQ,0.5629,14.29,21.0
DQ12-TB6-TH3,DQ,0.2624,14.29,21.0
DQ12-TB6-TH3,DQ,0.1084,14.29,21.0
DQ12-TB6-TH3,DQ,0.0805,14.29,21.0
DQ12-TB6-TH3,DQ,0.0942,14.29,21.0
DQ12-TB6-TH3,DQ,0.1291,14.29,21.0
DQ12-TB6-TH3,DQ,0.2416,14.29,21.0
DQ12-TB6-TH3,DQ,0.1563,14.29,21.0
DQ12-TB6-TH3,DQ,0.1958,14.29,21.0
DQ12-TB6-TH3,DQ,0.0609,14.29,21.0
DQ12-TB6-TH3,DQ,0.5766,14.29,21.0
DQ12-TB6-TH3,DQ,0.0965,14.29,21.0
DQ12-TB6-TH3,DQ,0.2202,14.29,21.0
DQ12-TB6-TH3,DQ,0.0,14.29,21.0
DQ12-TB6-TH3,DQ,0.0,14.29,21.0
DQ12-TB6-TH3,DQ,0.1852,14.29,21.0
DQ12-TB6-TH3,DQ,0.2522,14.29,21.0
DQ12-TB6-TH3,DQ,0.084,14.29,21.0
DQ12-TB6-TH3,DQ,0.2986,14.29,21.0
DQ12-TB6-TH3,DQ,0.0611,14.29,21.0
DQ12-TB6-TH3,DQ,0.2941,14.29,21.0
DQ12-TB6-TH3,DQ,0.2015,14.29,21.0
DQ12-TB6-TH3,DQ,0.27,14.29,21.0
DQ12-TB6-TH3,DQ,0.1338,14.29,21.0
DQ12-TB6-TH3,DQ,0.4143,14.29,21.0
DQ12-TB6-TH3,DQ,0.4115,14.29,21.0
DQ12-TB6-TH3,DQ,0.299,14.29,21.0
DQ12-TB6-TH3,DQ,0.1405,14.29,21.0
DQ12-TB6-TH3,DQ,0.371,14.29,21.0
DQ12-TB6-TH3,DQ,0.128,14.29,21.0
DQ12-TB6-TH3,DQ,0.361,14.29,21.0
DQ12-TB6-TH3,DQ,0.3418,14.29,21.0
DQ12-TB6-TH3,DQ,0.0,14.29,21.0
DQ12-TB6-TH3,DQ,0.0759,14.29,21.0
DQ12-TB6-TH3,DQ,0.0025,14.29,21.0
DQ12-TB6-TH3,DQ,0.4238,14.29,21.0
DQ12-TB6-TH3,DQ,0.163,14.29,21.0
DQ12-TB6-TH3,DQ,0.1155,14.29,21.0
DQ12-TB6-TH3,DQ,0.1632,14.29,21.0
DQ12-TB6-TH3,DQ,0.2789,14.29,21.0
DQ12-TB6-TH3,DQ,0.1258,14.29,21.0
DQ12-TB6-TH3,DQ,0.0509,14.29,21.0
DQ12-TB6-TH3,DQ,0.2329,14.29,21.0
DQ12-TB6-TH3,TBZ,1.8315,14.29,21.0
DQ12-TB6-TH3,TBZ,2.2135,14.29,21.0
DQ12-TB6-TH3,TBZ,2.607,14.29,21.0
DQ12-TB6-TH3,TBZ,2.73,14.29,21.0
DQ12-TB6-TH3,TBZ,1.8807,14.29,21.0
DQ12-TB6-TH3,TBZ,3.0372,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7613,14.29,21.0
DQ12-TB6-TH3,TBZ,2.2934,14.29,21.0
DQ12-TB6-TH3,TBZ,1.9575,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3449,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5345,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6188,14.29,21.0
DQ12-TB6-TH3,TBZ,2.0012,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4432,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3689,14.29,21.0
DQ12-TB6-TH3,TBZ,2.8089,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6889,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5699,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5668,14.29,21.0
DQ12-TB6-TH3,TBZ,2.644,14.29,21.0
DQ12-TB6-TH3,TBZ,2.1356,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7331,14.29,21.0
DQ12-TB6-TH3,TBZ,2.0318,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7689,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7985,14.29,21.0
DQ12-TB6-TH3,TBZ,3.0107,14.29,21.0
DQ12-TB6-TH3,TBZ,2.1561,14.29,21.0
DQ12-TB6-TH3,TBZ,2.112,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4286,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4392,14.29,21.0
DQ12-TB6-TH3,TBZ,2.26,14.29,21.0
DQ12-TB6-TH3,TBZ,2.2055,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6227,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4505,14.29,21.0
DQ12-TB6-TH3,TBZ,2.439,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6096,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3627,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6137,14.29,21.0
DQ12-TB6-TH3,TBZ,2.1746,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6267,14.29,21.0
DQ12-TB6-TH3,TBZ,2.292,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3886,14.29,21.0
DQ12-TB6-TH3,TBZ,2.2444,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3802,14.29,21.0
DQ12-TB6-TH3,TBZ,2.0757,14.29,21.0
DQ12-TB6-TH3,TBZ,2.543,14.29,21.0
DQ12-TB6-TH3,TBZ,1.9577,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3646,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6954,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5612,14.29,21.0
DQ12-TB6-TH3,TBZ,2.1781,14.29,21.0
DQ12-TB6-TH3,TBZ,2.668,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5925,14.29,21.0
DQ12-TB6-TH3,TBZ,1.8709,14.29,21.0
DQ12-TB6-TH3,TBZ,1.7508,14.29,21.0
DQ12-TB6-TH3,TBZ,2.0503,14.29,21.0
DQ12-TB6-TH3,TBZ,2.2348,14.29,21.0
DQ12-TB6-TH3,TBZ,1.8684,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3517,14.29,21.0
DQ12-TB6-TH3,TBZ,3.0301,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7677,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5267,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4273,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6214,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3506,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5574,14.29,21.0
DQ12-TB6-TH3,TBZ,2.8307,14.29,21.0
DQ12-TB6-TH3,TBZ,2.0142,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5029,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4172,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6474,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3595,14.29,21.0
DQ12-TB6-TH3,TBZ,2.0876,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4948,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4439,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5146,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5203,14.29,21.0
DQ12-TB6-TH3,TBZ,2.2736,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5954,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6229,14.29,21.0
DQ12-TB6-TH3,TBZ,2.5823,14.29,21.0
DQ12-TB6-TH3,TBZ,2.1646,14.29,21.0
DQ12-TB6-TH3,TBZ,2.2816,14.29,21.0
DQ12-TB6-TH3,TBZ,2.6861,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7847,14.29,21.0
DQ12-TB6-TH3,TBZ,1.9403,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3956,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3807,14.29,21.0
DQ12-TB6-TH3,TBZ,2.1783,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7966,14.29,21.0
DQ12-TB6-TH3,TBZ,3.0791,14.29,21.0
DQ12-TB6-TH3,TBZ,2.8664,14.29,21.0
DQ12-TB6-TH3,TBZ,2.1155,14.29,21.0
DQ12-TB6-TH3,TBZ,2.4441,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3099,14.29,21.0
DQ12-TB6-TH3,TBZ,3.0207,14.29,21.0
DQ12-TB6-TH3,TBZ,1.9038,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7409,14.29,21.0
DQ12-TB6-TH3,TBZ,2.7227,14.29,21.0
DQ12-TB6-TH3,TBZ,2.3501,14.29,21.0
DQ12-TB6-TH3,THI,1.5744,14.29,21.0
DQ12-TB6-TH3,THI,0.7491,14.29,21.0
DQ12-TB6-TH3,THI,0.6851,14.29,21.0
DQ12-TB6-TH3,THI,0.9229,14.29,21.0
DQ12-TB6-TH3,THI,0.5919,14.29,21.0
DQ12-TB6-TH3,THI,0.1485,14.29,21.0
DQ12-TB6-TH3,THI,1.2797,14.29,21.0
DQ12-TB6-TH3,THI,0.9295,14.29,21.0
DQ12-TB6-TH3,THI,1.2205,14.29,21.0
DQ12-TB6-TH3,THI,0.8856,14.29,21.0
DQ12-TB6-TH3,THI,1.1332,14.29,21.0
DQ12-TB6-TH3,THI,1.035,14.29,21.0
DQ12-TB6-TH3,THI,1.1837,14.29,21.0
DQ12-TB6-TH3,THI,1.1819,14.29,21.0
DQ12-TB6-TH3,THI,1.9184,14.29,21.0
DQ12-TB6-TH3,THI,0.8834,14.29,21.0
DQ12-TB6-TH3,THI,0.8232,14.29,21.0
DQ12-TB6-TH3,THI,1.2684,14.29,21.0
DQ12-TB6-TH3,THI,1.0338,14.29,21.0
DQ12-TB6-TH3,THI,1.7121,14.29,21.0
DQ12-TB6-TH3,THI,2.7288,14.29,21.0
DQ12-TB6-TH3,THI,1.2139,14.29,21.0
DQ12-TB6-TH3,THI,2.9364,14.29,21.0
DQ12-TB6-TH3,THI,0.7711,14.29,21.0
DQ12-TB6-TH3,THI,0.6335,14.29,21.0
DQ12-TB6-TH3,THI,0.9786,14.29,21.0
DQ12-TB6-TH3,THI,1.8399,14.29,21.0
DQ12-TB6-TH3,THI,1.9865,14.29,21.0
DQ12-TB6-TH3,THI,1.2989,14.29,21.0
DQ12-TB6-TH3,THI,1.1185,14.29,21.0
DQ12-TB6-TH3,THI,1.1382,14.29,21.0
DQ12-TB6-TH3,THI,1.1731,14.29,21.0
DQ12-TB6-TH3,THI,1.4551,14.29,21.0
DQ12-TB6-TH3,THI,1.4048,14.29,21.0
DQ12-TB6-TH3,THI,1.7932,14.29,21.0
DQ12-TB6-TH3,THI,1.0802,14.29,21.0
DQ12-TB6-TH3,THI,1.3031,14.29,21.0
DQ12-TB6-TH3,THI,1.296,14.29,21.0
DQ12-TB6-TH3,THI,1.1076,14.29,21.0
DQ12-TB6-TH3,THI,1.0684,14.29,21.0
DQ12-TB6-TH3,THI,1.6479,14.29,21.0
DQ12-TB6-TH3,THI,2.2227,14.29,21.0
DQ12-TB6-TH3,THI,1.9654,14.29,21.0
DQ12-TB6-TH3,THI,0.8329,14.29,21.0
DQ12-TB6-TH3,THI,1.3829,14.29,21.0
DQ12-TB6-TH3,THI,0.8837,14.29,21.0
DQ12-TB6-TH3,THI,2.2168,14.29,21.0
DQ12-TB6-TH3,THI,0.7694,14.29,21.0
DQ12-TB6-TH3,THI,1.0734,14.29,21.0
DQ12-TB6-TH3,THI,1.336,14.29,21.0
DQ12-TB6-TH3,THI,1.3139,14.29,21.0
DQ12-TB6-TH3,THI,0.7275,14.29,21.0
DQ12-TB6-TH3,THI,0.8364,14.29,21.0
DQ12-TB6-TH3,THI,1.3322,14.29,21.0
DQ12-TB6-TH3,THI,2.0775,14.29,21.0
DQ12-TB6-TH3,THI,1.9226,14.29,21.0
DQ12-TB6-TH3,THI,1.3426,14.29,21.0
DQ12-TB6-TH3,THI,1.0116,14.29,21.0
DQ12-TB6-TH3,THI,1.2469,14.29,21.0
DQ12-TB6-TH3,THI,0.5062,14.29,21.0
DQ12-TB6-TH3,THI,1.1424,14.29,21.0
DQ12-TB6-TH3,THI,1.5696,14.29,21.0
DQ12-TB6-TH3,THI,1.6288,14.29,21.0
DQ12-TB6-TH3,THI,0.7907,14.29,21.0
DQ12-TB6-TH3,THI,1.6734,14.29,21.0
DQ12-TB6-TH3,THI,1.1021,14.29,21.0
DQ12-TB6-TH3,THI,1.0949,14.29,21.0
DQ12-TB6-TH3,THI,0.6652,14.29,21.0
DQ12-TB6-TH3,THI,1.6084,14.29,21.0
DQ12-TB6-TH3,THI,1.2848,14.29,21.0
DQ12-TB6-TH3,THI,1.7053,14.29,21.0
DQ12-TB6-TH3,THI,2.281,14.29,21.0
DQ12-TB6-TH3,THI,2.084,14.29,21.0
DQ12-TB6-TH3,THI,1.0017,14.29,21.0
DQ12-TB6-TH3,THI,1.776,14.29,21.0
DQ12-TB6-TH3,THI,0.7765,14.29,21.0
DQ12-TB6-TH3,THI,1.7149,14.29,21.0
DQ12-TB6-TH3,THI,1.2762,14.29,21.0
DQ12-TB6-TH3,THI,1.003,14.29,21.0
DQ12-TB6-TH3,THI,0.6742,14.29,21.0
DQ12-TB6-TH3,THI,1.3,14.29,21.0
DQ12-TB6-TH3,THI,1.0136,14.29,21.0
DQ12-TB6-TH3,THI,0.791,14.29,21.0
DQ12-TB6-TH3,THI,0.4318,14.29,21.0
DQ12-TB6-TH3,THI,0.8687,14.29,21.0
DQ12-TB6-TH3,THI,1.6354,14.29,21.0
DQ12-TB6-TH3,THI,1.6965,14.29,21.0
DQ12-TB6-TH3,THI,0.7948,14.29,21.0
DQ12-TB6-TH3,THI,1.2759,14.29,21.0
DQ12-TB6-TH3,THI,1.4067,14.29,21.0
DQ12-TB6-TH3,THI,0.5383,14.29,21.0
DQ12-TB6-TH3,THI,1.2572,14.29,21.0
DQ12-TB6-TH3,THI,1.0739,14.29,21.0
DQ12-TB6-TH3,THI,1.4596,14.29,21.0
DQ12-TB6-TH3,THI,1.9181,14.29,21.0
DQ12-TB6-TH3,THI,0.3059,14.29,21.0
DQ12-TB6-TH3,THI,2.0767,14.29,21.0
DQ12-TB6-TH3,THI,1.0149,14.29,21.0
DQ12-TB6-TH3,THI,1.351,14.29,21.0
DQ12-TB6-TH3,THI,1.3681,14.29,21.0
DQ12-TB6-TH6,DQ,0.1342,25.0,24.0
DQ12-TB6-TH6,DQ,0.2909,25.0,24.0
DQ12-TB6-TH6,DQ,0.1536,25.0,24.0
DQ12-TB6-TH6,DQ,0.2948,25.0,24.0
DQ12-TB6-TH6,DQ,0.2494,25.0,24.0
DQ12-TB6-TH6,DQ,0.3125,25.0,24.0
DQ12-TB6-TH6,DQ,0.1696,25.0,24.0
DQ12-TB6-TH6,DQ,0.346,25.0,24.0
DQ12-TB6-TH6,DQ,0.1745,25.0,24.0
DQ12-TB6-TH6,DQ,0.2579,25.0,24.0
DQ12-TB6-TH6,DQ,0.9773,25.0,24.0
DQ12-TB6-TH6,DQ,0.4905,25.0,24.0
DQ12-TB6-TH6,DQ,0.0041,25.0,24.0
DQ12-TB6-TH6,DQ,0.0571,25.0,24.0
DQ12-TB6-TH6,DQ,0.3237,25.0,24.0
DQ12-TB6-TH6,DQ,0.3021,25.0,24.0
DQ12-TB6-TH6,DQ,0.2557,25.0,24.0
DQ12-TB6-TH6,DQ,0.2532,25.0,24.0
DQ12-TB6-TH6,DQ,0.1809,25.0,24.0
DQ12-TB6-TH6,DQ,0.4712,25.0,24.0
DQ12-TB6-TH6,DQ,0.2877,25.0,24.0
DQ12-TB6-TH6,DQ,0.2006,25.0,24.0
DQ12-TB6-TH6,DQ,0.2641,25.0,24.0
DQ12-TB6-TH6,DQ,0.2982,25.0,24.0
DQ12-TB6-TH6,DQ,0.2849,25.0,24.0
DQ12-TB6-TH6,DQ,0.5431,25.0,24.0
DQ12-TB6-TH6,DQ,0.4988,25.0,24.0
DQ12-TB6-TH6,DQ,0.2698,25.0,24.0
DQ12-TB6-TH6,DQ,0.3385,25.0,24.0
DQ12-TB6-TH6,DQ,0.4092,25.0,24.0
DQ12-TB6-TH6,DQ,0.6687,25.0,24.0
DQ12-TB6-TH6,DQ,0.2654,25.0,24.0
DQ12-TB6-TH6,DQ,0.35,25.0,24.0
DQ12-TB6-TH6,DQ,0.7709,25.0,24.0
DQ12-TB6-TH6,DQ,0.2389,25.0,24.0
DQ12-TB6-TH6,DQ,0.2916,25.0,24.0
DQ12-TB6-TH6,DQ,0.2599,25.0,24.0
DQ12-TB6-TH6,DQ,0.1796,25.0,24.0
DQ12-TB6-TH6,DQ,0.4752,25.0,24.0
DQ12-TB6-TH6,DQ,0.0585,25.0,24.0
DQ12-TB6-TH6,DQ,0.1682,25.0,24.0
DQ12-TB6-TH6,DQ,0.2154,25.0,24.0
DQ12-TB6-TH6,DQ,0.2876,25.0,24.0
DQ12-TB6-TH6,DQ,0.1743,25.0,24.0
DQ12-TB6-TH6,DQ,0.2845,25.0,24.0
DQ12-TB6-TH6,DQ,0.1784,25.0,24.0
DQ12-TB6-TH6,DQ,0.4196,25.0,24.0
DQ12-TB6-TH6,DQ,0.2859,25.0,24.0
DQ12-TB6-TH6,DQ,0.2447,25.0,24.0
DQ12-TB6-TH6,DQ,0.172,25.0,24.0
DQ12-TB6-TH6,DQ,0.3059,25.0,24.0
DQ12-TB6-TH6,DQ,0.4972,25.0,24.0
DQ12-TB6-TH6,DQ,0.195,25.0,24.0
DQ12-TB6-TH6,DQ,0.2911,25.0,24.0
DQ12-TB6-TH6,DQ,0.4218,25.0,24.0
DQ12-TB6-TH6,DQ,0.2864,25.0,24.0
DQ12-TB6-TH6,DQ,0.117,25.0,24.0
DQ12-TB6-TH6,DQ,0.2504,25.0,24.0
DQ12-TB6-TH6,DQ,0.5015,25.0,24.0
DQ12-TB6-TH6,DQ,0.2145,25.0,24.0
DQ12-TB6-TH6,DQ,0.6487,25.0,24.0
DQ12-TB6-TH6,DQ,0.2326,25.0,24.0
DQ12-TB6-TH6,DQ,0.395,25.0,24.0
DQ12-TB6-TH6,DQ,0.2913,25.0,24.0
DQ12-TB6-TH6,DQ,0.1797,25.0,24.0
DQ12-TB6-TH6,DQ,0.2541,25.0,24.0
DQ12-TB6-TH6,DQ,0.2515,25.0,24.0
DQ12-TB6-TH6,DQ,0.7823,25.0,24.0
DQ12-TB6-TH6,DQ,0.433,25.0,24.0
DQ12-TB6-TH6,DQ,0.3078,25.0,24.0
DQ12-TB6-TH6,DQ,0.5421,25.0,24.0
DQ12-TB6-TH6,DQ,0.4667,25.0,24.0
DQ12-TB6-TH6,DQ,0.169,25.0,24.0
DQ12-TB6-TH6,DQ,0.3446,25.0,24.0
DQ12-TB6-TH6,DQ,0.3905,25.0,24.0
DQ12-TB6-TH6,DQ,0.3419,25.0,24.0
DQ12-TB6-TH6,DQ,0.378,25.0,24.0
DQ12-TB6-TH6,DQ,0.5353,25.0,24.0
DQ12-TB6-TH6,DQ,0.1113,25.0,24.0
DQ12-TB6-TH6,DQ,0.1197,25.0,24.0
DQ12-TB6-TH6,DQ,0.2254,25.0,24.0
DQ12-TB6-TH6,DQ,0.2078,25.0,24.0
DQ12-TB6-TH6,DQ,0.1988,25.0,24.0
DQ12-TB6-TH6,DQ,0.442,25.0,24.0
DQ12-TB6-TH6,DQ,0.2221,25.0,24.0
DQ12-TB6-TH6,DQ,0.2993,25.0,24.0
DQ12-TB6-TH6,DQ,0.2989,25.0,24.0
DQ12-TB6-TH6,DQ,0.2552,25.0,24.0
DQ12-TB6-TH6,DQ,0.4899,25.0,24.0
DQ12-TB6-TH6,DQ,0.2392,25.0,24.0
DQ12-TB6-TH6,DQ,0.4778,25.0,24.0
DQ12-TB6-TH6,DQ,0.2569,25.0,24.0
DQ12-TB6-TH6,DQ,0.5053,25.0,24.0
DQ12-TB6-TH6,DQ,0.4501,25.0,24.0
DQ12-TB6-TH6,DQ,0.5859,25.0,24.0
DQ12-TB6-TH6,DQ,0.1588,25.0,24.0
DQ12-TB6-TH6,DQ,0.1357,25.0,24.0
DQ12-TB6-TH6,DQ,0.2819,25.0,24.0
DQ12-TB6-TH6,DQ,0.4129,25.0,24.0
DQ12-TB6-TH6,DQ,0.1783,25.0,24.0
DQ12-TB6-TH6,TBZ,1.5544,25.0,24.0
DQ12-TB6-TH6,TBZ,1.1458,25.0,24.0
DQ12-TB6-TH6,TBZ,2.0355,25.0,24.0
DQ12-TB6-TH6,TBZ,1.7351,25.0,24.0
DQ12-TB6-TH6,TBZ,1.9213,25.0,24.0
DQ12-TB6-TH6,TBZ,1.8547,25.0,24.0
DQ12-TB6-TH6,TBZ,2.2107,25.0,24.0
DQ12-TB6-TH6,TBZ,1.5019,25.0,24.0
DQ12-TB6-TH6,TBZ,1.6766,25.0,24.0
DQ12-TB6-TH6,TBZ,1.7044,25.0,24.0
DQ12-TB6-TH6,TBZ,0.6145,25.0,24.0
DQ12-TB6-TH6,TBZ,1.8259,25.0,24.0
DQ12-TB6-TH6,TBZ,1.7624,25.0,24.0
DQ12-TB6-TH6,TBZ,1.4235,25.0,24.0
DQ12-TB6-TH6,TBZ,0.4529,25.0,24.0
DQ12-TB6-TH6,TBZ,1.5729,25.0,24.0
DQ12-TB6-TH6,TBZ,1.833,25.0,24.0
DQ12-TB6-TH6,TBZ,2.0526,25.0,24.0
DQ12-TB6-TH6,TBZ,1.9659,25.0,24.0
DQ12-TB6-TH6,TBZ,1.8102,25.0,24.0
DQ12-TB6-TH6,TBZ,0.7415,25.0,24.0
DQ12-TB6-TH6,TBZ,1.8642,25.0,24.0
DQ12-TB6-TH6,TBZ,1.42,25.0,24.0
DQ12-TB6-TH6,TBZ,1.1297,25.0,24.0
DQ12-TB6-TH6,TBZ,1.5439,25.0,24.0
DQ12-TB6-TH6,TBZ,1.8413,25.0,24.0
DQ12-TB6-TH6,TBZ,1.1765,25.0,24.0
DQ12-TB6-TH6,TBZ,1.0697,25.0,24.0
DQ12-TB6-TH6,TBZ,1.8084,25.0,24.0
DQ12-TB6-TH6,TBZ,1.5477,25.0,24.0
DQ12-TB6-TH6,TBZ,1.7192,25.0,24.0
DQ12-TB6-TH6,TBZ,1.2057,25.0,24.0
DQ12-TB6-TH6,TBZ,1.2771,25.0,24.0
DQ12-TB6-TH6,TBZ,1.2798,25.0,24.0
DQ12-TB6-TH6,TBZ,0.9415,25.0,24.0
DQ12-TB6-TH6,TBZ,1.7602,25.0,24.0
DQ12-TB6-TH6,TBZ,1.9743,25.0,24.0
DQ12-TB6-TH6,TBZ,2.002,25.0,24.0
DQ12-TB6-TH6,TBZ,1.3346,25.0,24.0
DQ12-TB6-TH6,TBZ,1.6177,25.0,24.0
DQ12-TB6-TH6,TBZ,2.3115,25.0,24.0
DQ12-TB6-TH6,TBZ,0.8043,25.0,24.0
DQ12-TB6-TH6,TBZ,2.1761,25.0,24.0
DQ12-TB6-TH6,TBZ,2.0514,25.0,24.0
DQ12-TB6-TH6,TBZ,1.4735,25.0,24.0
DQ12-TB6-TH6,TBZ,1.9066,25.0,24.0
DQ12-TB6-TH6,TBZ,1.7705,25.0,24.0
DQ12-TB6-TH6,TBZ,1.3016,25.0,24.0
DQ12-TB6-TH6,TBZ,2.2705,25.0,24.0
DQ12-TB6-TH6,TBZ,2.707,25.0,24.0
DQ12-TB6-TH6,TBZ,1.326,25.0,24.0
DQ12-TB6-TH6,TBZ,1.4801,25.0,24.0
DQ12-TB6-TH6,TBZ,1.3483,25.0,24.0
DQ12-TB6-TH6,TBZ,1.5588,25.0,24.0
DQ12-TB6-TH6,TBZ,1.1248,25.0,24.0
DQ12-TB6-TH6,TBZ,1.7608,25.0,24.0
DQ12-TB6-TH6,TBZ,1.6706,25.0,24.0
DQ12-TB6-TH6,TBZ,1.3329,25.0,24.0
DQ12-TB6-TH6,TBZ,1.6718,25.0,24.0
DQ12-TB6-TH6,TBZ,1.77,25.0,24.0
