wavenumber_cm-1,leaf_dq_median,leaf_dq_q25,leaf_dq_q75,leaf_dq_median_over_ink,leaf_dq_minus_control,leaf_tb1_median,leaf_tb1_q25,leaf_tb1_q75,leaf_tb1_median_over_ink,leaf_tb1_minus_control,leaf_thi2_median,leaf_thi2_q25,leaf_thi2_q75,leaf_thi2_median_over_ink,leaf_thi2_minus_control,cov3_median,cov3_q25,cov3_q75,cov3_median_over_ink,cov3_minus_control,leavesmix_median,leavesmix_q25,leavesmix_q75,leavesmix_median_over_ink,leavesmix_minus_control,leavesmix2peel_median,leavesmix2peel_q25,leavesmix2peel_q75,leavesmix2peel_median_over_ink,leavesmix2peel_minus_control,leavesmix2peel2_median,leavesmix2peel2_q25,leavesmix2peel2_q75,leavesmix2peel2_median_over_ink,leavesmix2peel2_minus_control
208.50,39.3628,-8.55556,168.331,0.00220538,5.70112e-05,73.0876,-15.6412,168.647,0.00349177,0.0013434,109.632,55.424,152.365,0.00717862,0.00503026,42.9167,8.19991,76.6428,0.00214836,0,196.582,112.279,305.277,0.0176753,0.015527,159.652,116.34,215.998,0.0193852,0.0172368,31.0274,-6.06618,101.86,0.00224886,0.000100498
210.05,96.1407,9.35754,223.792,0.00538646,-0.000539227,67.7238,3.42125,150.03,0.00323551,-0.00269018,131.896,85.1926,187.402,0.00863642,0.00271073,118.374,74.5645,148.495,0.00592569,0,178.678,120.194,273.928,0.0160655,0.0101398,132.845,82.443,187.063,0.0161301,0.0102044,54.2402,-32.7673,129.677,0.00393132,-0.00199437
211.60,99.6856,36.2935,292.619,0.00558508,0.00134953,143.361,70.5273,248.452,0.00684911,0.00261356,106.953,64.4425,177.799,0.00700317,0.00276762,84.6111,41.6706,130.836,0.00423555,0,153.016,100.303,227.33,0.0137581,0.0095226,158.081,108.462,212.22,0.0191944,0.0149588,116.955,36.8606,204.536,0.00847688,0.00424133
213.15,479.376,382.319,611.733,0.026858,0.0214909,70.8136,-25.9465,183.671,0.00338313,-0.00198392,97.8534,49.1978,162.22,0.00640735,0.0010403,107.214,71.1634,165.773,0.00536705,0,31.3587,-120.797,162.916,0.00281956,-0.00254748,80.8384,13.8025,139.962,0.00981548,0.00444843,138.616,36.0924,226.353,0.0100469,0.00467983
214.70,440.094,350.153,578.989,0.0246571,0.0168713,-24.0785,-87.8064,133.76,-0.00115035,-0.00893608,125.234,47.8556,191.622,0.0082002,0.000414468,155.531,117.094,221.493,0.00778573,0,91.1303,31.9069,211.886,0.00819382,0.000408089,63.5731,13.6552,117.633,0.00771912,-6.66093e-05,200.723,54.9344,319.812,0.0145484,0.00676264
216.25,408.499,304.648,599.555,0.022887,0.0155506,147.144,59.7281,262.908,0.0070298,-0.000306599,142.03,81.1317,219.151,0.00929997,0.00196357,146.555,87.4,200.929,0.0073364,0,103.453,34.397,196.881,0.00930178,0.00196537,154.911,73.1521,215.068,0.0188094,0.011473,348.198,255.063,530.842,0.0252373,0.0179009
217.80,295.367,201.786,505.738,0.0165485,0.00542881,258.474,185.971,371.909,0.0123486,0.0012289,220.043,172.096,289.693,0.0144082,0.00328851,222.132,166.131,283.941,0.0111197,0,141.388,98.5268,189.27,0.0127127,0.00159299,217.406,163.227,269.162,0.0263977,0.015278,413.1,324.085,610.98,0.0299414,0.0188217
219.35,327.902,193.505,519.618,0.0183713,0.00286581,285.252,178.808,421.776,0.0136279,-0.00187755,285.315,227.579,361.831,0.0186822,0.00317668,309.744,255.476,370.07,0.0155055,0,94.4707,52.7754,148.983,0.00849417,-0.00701132,212.945,162.894,267.363,0.025856,0.0103506,459.571,337.828,632.801,0.0333097,0.0178042
220.90,326.461,189.312,567.773,0.0182906,0.00147996,179.348,70.0163,295.141,0.00856837,-0.00824228,242.539,193.513,315.591,0.0158813,-0.000929384,335.817,286.471,401.894,0.0168107,0,125.793,74.4532,174.004,0.0113104,-0.0055002,185.875,143.527,244.875,0.0225691,0.00575845,481.469,333.164,669.943,0.0348968,0.0180862
222.45,334.138,156.018,562.073,0.0187207,0.00162594,167.731,82.0744,319.612,0.00801337,-0.00908141,216.303,172.6,292.546,0.0141633,-0.00293143,341.493,276.42,415.49,0.0170948,0,145.949,100.665,202.549,0.0131227,-0.00397206,200.897,161.134,249.215,0.0243931,0.00729836,500.006,330.396,743.681,0.0362404,0.0191456
224.00,339.273,139.144,614.142,0.0190084,0.00215092,184.812,115.451,355.786,0.00882941,-0.00802811,242.01,176.171,323.561,0.0158466,-0.00101094,336.753,276.504,421.404,0.0168575,0,141.696,87.7281,204.678,0.0127404,-0.00411714,219.697,178.523,270.184,0.0266759,0.00981838,539.85,383.914,846.412,0.0391282,0.0222707
225.55,335.826,143.226,691.977,0.0188153,0.000206384,197.24,101.223,364.654,0.00942314,-0.00918576,357.387,288.485,462.209,0.0234014,0.00479247,371.739,269.989,464.749,0.0186089,0,36.1205,-10.4731,94.4824,0.00324771,-0.0153612,197.391,152.314,250.417,0.0239674,0.00535847,738.081,526.762,1034.56,0.053496,0.0348871
227.10,410.839,199.548,766.964,0.023018,-0.0021291,163.746,52.6519,371.965,0.00782299,-0.0173241,343.261,260.977,458.878,0.0224765,-0.00267065,502.349,401.644,600.794,0.0251471,0,43.172,-7.00012,95.9192,0.00388174,-0.0212654,109.264,68.5712,157.535,0.013267,-0.0118801,842.1,635.501,1190.92,0.0610353,0.0358882
228.65,510.607,251.073,848.649,0.0286077,-0.00332896,126.17,13.5133,372.671,0.0060278,-0.0259089,327.682,283.504,468.669,0.0214563,-0.0104803,637.981,523.764,766.391,0.0319367,0,70.964,24.8026,133.055,0.0063806,-0.0255561,62.1642,26.7706,125.181,0.00754805,-0.0243886,968.018,694.251,1330.56,0.0701618,0.0382251
230.20,599.67,295.183,928.858,0.0335976,-0.001439,94.6927,7.65949,356.862,0.00452395,-0.0305127,477.691,402.74,648.916,0.0312788,-0.00375783,699.907,610.029,839.763,0.0350366,0,111.006,49.1847,167.177,0.00998086,-0.0250558,156.462,111.261,207.333,0.0189978,-0.0160388,1058.78,744.887,1482.07,0.0767402,0.0417036
231.75,678.398,365.059,1077.85,0.0380085,-0.000550488,133.528,29.8523,349.909,0.0063793,-0.0321797,508.571,427.345,665.982,0.0333008,-0.00525821,770.271,652.389,890.642,0.038559,0,72.0464,8.24421,124.563,0.00647792,-0.0320811,161.293,120.567,198.704,0.0195844,-0.0189746,1182.95,880.656,1572.12,0.0857401,0.0471811
233.30,761.573,410.377,1197.42,0.0426686,0.00118597,207.905,108.996,416.311,0.00993268,-0.03155,530.147,435.681,687.565,0.0347135,-0.00676909,828.675,729.015,975.487,0.0414826,0,76.5009,19.8156,129.078,0.00687844,-0.0346042,178.638,131.452,220.475,0.0216905,-0.0197922,1320.75,991.89,1728.4,0.0957276,0.054245
234.85,811.118,435.162,1271.68,0.0454444,-3.36914e-05,344.301,260.146,556.065,0.016449,-0.0290291,547.823,438.073,744.652,0.035871,-0.00960715,908.491,816.52,1087.9,0.0454781,0,169.524,114.327,236.487,0.0152425,-0.0302357,234.545,176.066,285.985,0.0284787,-0.0169994,1460.36,1116.57,1981.87,0.105846,0.0603684
236.40,732.844,359.637,1223.32,0.041059,-0.00470479,202.379,113.867,477.179,0.00966869,-0.0360951,523.835,395.341,713,0.0343003,-0.0114635,914.197,799.151,1098.45,0.0457638,0,162.391,109.692,221.759,0.0146011,-0.0311627,133.323,93.5775,180.765,0.0161882,-0.0295756,1451.67,1127.67,1985.92,0.105217,0.0594531
237.95,727.025,354.022,1228.97,0.040733,-0.00830531,85.7653,2.85753,430.755,0.00409744,-0.0449408,565.874,439.849,728.837,0.037053,-0.0119853,979.61,853.307,1180.22,0.0490383,0,153.655,94.0573,224.105,0.0138156,-0.0352227,58.7776,19.9071,102.504,0.00713684,-0.0419014,1505.82,1144.75,2078.51,0.109141,0.0601031
239.50,807.392,456.856,1312.54,0.0452357,-0.0115471,68.3207,-22.1019,429.899,0.00326403,-0.0535187,728.322,609.332,914.388,0.0476899,-0.0090928,1134.32,978.341,1315.66,0.0567827,0,148.153,79.8805,242.649,0.0133209,-0.0434618,32.1837,-13.163,81.9665,0.00390777,-0.0528749,1601.51,1202.34,2266.37,0.116077,0.0592943
241.05,848.172,455.294,1427.88,0.0475205,-0.0067032,69.3147,-17.4629,506.512,0.00331152,-0.0509121,728.944,625.982,950.323,0.0477306,-0.00649304,1083.2,926.911,1302.66,0.0542237,0,103.009,50.3479,180.24,0.00926187,-0.0449618,91.2648,54.4991,136.596,0.0110815,-0.0431422,1775.03,1347.83,2451.31,0.128654,0.0744305
242.60,928.744,501.619,1545.95,0.0520347,-0.00351038,85.249,-2.5038,543.314,0.00407278,-0.0514723,766.497,651.665,1005.99,0.0501896,-0.00535547,1109.59,950.595,1334.7,0.055545,0,125.452,60.888,195.077,0.0112798,-0.0442653,121.835,83.958,167.934,0.0147933,-0.0407518,1938.72,1464.1,2668.36,0.140518,0.0849734
244.15,999.646,523.063,1636.18,0.0560071,-0.00578311,118.054,19.9921,663.125,0.00564002,-0.0561501,816.965,673.548,1055.76,0.0534942,-0.008296,1234.35,1063.96,1440.2,0.0617902,0,198.735,117.385,307.224,0.0178689,-0.0439213,124.563,74.1743,174.208,0.0151246,-0.0466655,2100.59,1523.16,2853.92,0.15225,0.0904603
245.70,1013.58,560.853,1640.6,0.0567876,-0.00666893,72.4438,-35.1021,596.255,0.00346101,-0.0599955,802.53,685.866,1092.18,0.0525489,-0.0109076,1267.63,1091.62,1481.2,0.0634565,0,188.885,106.239,284.875,0.0169833,-0.0464732,127.314,77.0955,165.391,0.0154586,-0.047998,2169.58,1564.23,3072.97,0.157251,0.0937943
247.25,1059.78,566.891,1621.45,0.0593762,-0.00743521,59.5171,-51.5625,613.336,0.00284343,-0.063968,846.668,697.322,1157.31,0.0554391,-0.0113724,1334.65,1149.89,1581.47,0.0668114,0,157.944,70.3574,266.604,0.0142013,-0.0526102,107.597,57.567,147.918,0.0130645,-0.053747,2269.74,1660.47,3327.84,0.164511,0.0976991
248.80,1025.99,506.511,1639.5,0.0574832,-0.0131929,79.326,-30.5346,647.651,0.00378981,-0.0668863,895.464,719.58,1196,0.0586342,-0.0120419,1411.86,1248.32,1667.82,0.0706761,0,127.438,34.7818,253.297,0.0114584,-0.0592178,72.9809,34.99,127.472,0.00886142,-0.0618147,2418.53,1715.02,3544.87,0.175295,0.104619
250.35,1134.1,547.504,1764.73,0.0635399,-0.00606359,68.6115,-45.8208,628.85,0.00327792,-0.0663256,883.862,708.263,1163.75,0.0578745,-0.0117289,1390.43,1237.21,1667.17,0.0696035,0,167.998,79.8303,315.857,0.0151053,-0.0544982,64.7126,20.6627,109.279,0.00785747,-0.061746,2575.53,1910.28,3842.41,0.186674,0.117071
251.90,1164.38,536.138,1841.42,0.0652368,-0.00580155,39.2973,-58.6939,678.642,0.00187743,-0.0691609,890.163,733.812,1248.44,0.0582871,-0.0127513,1419.09,1264.32,1703.61,0.0710384,0,191.644,92.3853,343.622,0.0172313,-0.0538071,36.1776,-7.83152,73.1521,0.00439272,-0.0666457,2725.86,1973.96,4004.85,0.19757,0.126531
253.45,1185.65,497.619,1912.27,0.0664284,-0.00700363,76.4875,-54.8807,768.846,0.0036542,-0.0697778,923.94,731.085,1300.79,0.0604988,-0.0129332,1466.91,1270.59,1789.73,0.073432,0,193.875,99.6343,347.896,0.0174319,-0.0560001,7.9373,-31.1005,56.4666,0.000963756,-0.0724683,2806.73,1979.3,4103.5,0.203431,0.129999
255.00,1279.66,531.663,2045.38,0.0716955,-0.000858311,254.391,138.706,941.62,0.0121536,-0.0604002,944.877,714.862,1254.24,0.0618697,-0.0106841,1449.37,1267.54,1795.66,0.0725538,0,237.162,128.111,404.26,0.021324,-0.0512298,77.0015,37.82,122.388,0.00934961,-0.0632042,3018,2117.39,4408.6,0.218744,0.146191
256.55,1314.26,625.175,2061.94,0.073634,0.000150131,404.783,289.246,1147.51,0.0193385,-0.0541453,1037.44,810.425,1366.01,0.0679305,-0.00555334,1467.94,1277.16,1792.36,0.0734839,0,274.52,159.077,448.237,0.024683,-0.0488009,145.557,100.276,187.267,0.0176737,-0.0558101,3108.68,2270.46,4602.64,0.225317,0.151833
258.10,1311.59,711.796,2058.83,0.0734845,-0.00109755,521.537,395.492,1257.61,0.0249165,-0.0496655,1139.96,924.502,1508.65,0.0746435,6.14477e-05,1489.88,1295.32,1815.36,0.074582,0,317.245,174.203,491.742,0.0285245,-0.0460575,178.937,133.122,240.509,0.0217267,-0.0528554,3218.07,2291.76,4778.29,0.233245,0.158663
259.65,1384.89,786.47,2051.25,0.0775908,-0.00159846,571.536,449.953,1383.63,0.0273052,-0.0518841,1169.87,918.847,1495.59,0.076602,-0.0025873,1581.92,1379.37,1928.15,0.0791893,0,349.164,200.815,551.534,0.0313945,-0.0477948,130.397,85.1272,181.698,0.0158329,-0.0633564,3245.01,2324.41,4918.65,0.235198,0.156009
261.20,1361.72,775.242,2063.9,0.0762931,-0.00663804,639.825,534.652,1468.8,0.0305677,-0.0523634,1194.18,903.668,1540.69,0.0781937,-0.00473745,1656.67,1441.72,2004.71,0.0829311,0,373.083,227.842,580.826,0.0335451,-0.049386,141.457,96.2344,184.344,0.0171759,-0.0657552,3427.81,2419.23,5074.73,0.248447,0.165516
262.75,1353.72,765.798,2081.34,0.0758445,-0.00976016,716.028,590.423,1541.07,0.0342083,-0.0513963,1200.42,905.973,1554.37,0.0786025,-0.00700216,1710.07,1512.8,2067.39,0.0856046,0,424.096,263.669,609.04,0.0381318,-0.0474728,171.568,124.712,222.804,0.0208319,-0.0647727,3541.37,2495.66,5189.67,0.256678,0.171073
264.30,1374.6,789.204,2071.27,0.0770145,-0.0117666,736.198,577.399,1530.24,0.0351719,-0.0536091,1214.68,921.164,1564.16,0.079536,-0.009245,1773.53,1516.74,2100.49,0.088781,0,466.013,286.197,639.917,0.0419007,-0.0468803,210.757,167.066,264.046,0.0255904,-0.0631907,3521.13,2487.04,5217.06,0.255211,0.16643
265.85,1315.21,734.295,2012.77,0.0736869,-0.0110652,699.576,550.804,1491.69,0.0334223,-0.0513297,1212.87,918.207,1592.57,0.0794176,-0.00533449,1693.04,1436.1,1981.33,0.0847521,0,454.558,285.016,622.918,0.0408708,-0.0438813,212.206,172.736,261.736,0.0257662,-0.0589858,3486.35,2438.14,5175.91,0.25269,0.167938
267.40,1272.31,708.937,1969.1,0.0712835,-0.00969322,703.473,549.39,1476.2,0.0336085,-0.0473683,1256.9,929.795,1649.91,0.0823006,0.00132379,1617.63,1373.74,1897.31,0.0809768,0,416.023,264.864,609.082,0.037406,-0.0435708,193.173,158.991,251.711,0.0234552,-0.0575215,3463.56,2339.97,5138.99,0.251039,0.170062
268.95,1326.57,777.916,1989.48,0.0743238,-0.00700578,793.116,614.536,1582.12,0.0378912,-0.0434384,1292.31,931.683,1590.75,0.0846197,0.00329006,1624.67,1386.78,1871.43,0.0813296,0,369.44,221.501,538.318,0.0332175,-0.0481121,164.249,115.407,218.252,0.0199433,-0.0613863,3450.85,2343.07,5061.11,0.250117,0.168788
270.50,1239.01,742.572,1897.12,0.0694178,-0.00835706,790.783,656.489,1504.42,0.0377797,-0.0399951,1247,929.022,1614.21,0.0816524,0.00387756,1553.66,1334.93,1877.01,0.0777748,0,407.547,269.553,587.592,0.0366439,-0.041131,138.349,92.7872,195.098,0.0167985,-0.0609764,3472.59,2311.02,4973.44,0.251693,0.173918
272.05,1126.16,660.817,1786.92,0.063095,-0.012489,778.333,659.797,1409.14,0.0371849,-0.0383991,1223.71,928.869,1612.91,0.0801276,0.00454363,1509.9,1297.45,1857.51,0.075584,0,415.402,293.907,598.89,0.0373501,-0.0382339,126.384,87.7743,179.08,0.0153457,-0.0602383,3368.91,2248.68,4903.14,0.244178,0.168594
273.60,1007.86,573.912,1656.76,0.0564673,-0.016876,746.346,605.68,1328.06,0.0356568,-0.0376866,1258.38,906.818,1582.13,0.0823979,0.00905456,1465.14,1238.02,1794.67,0.0733433,0,363.962,250.788,545.547,0.032725,-0.0406183,126.689,77.5189,185.76,0.0153827,-0.0579606,3128.82,2088.43,4644.37,0.226777,0.153433
275.15,986.832,584.052,1581.79,0.0552891,-0.0164554,799.551,675.747,1323.22,0.0381986,-0.0335459,1156.43,840.483,1458.09,0.0757217,0.00397722,1433.2,1242.64,1731.21,0.0717445,0,370.704,263.992,533.553,0.0333312,-0.0384133,214.474,169.771,271.323,0.0260417,-0.0457028,3036.31,1989.94,4474.35,0.220072,0.148327
276.70,921.453,572.68,1546.15,0.0516262,-0.0198181,807.952,669.237,1316.02,0.0386,-0.0328443,1068.76,749.801,1329.52,0.0699812,-0.00146314,1427.2,1205.16,1714.06,0.0714443,0,349.961,259.213,498.599,0.0314661,-0.0399782,261.728,212.819,315.038,0.0317793,-0.039665,2854.84,1825.21,4235.08,0.206919,0.135474
278.25,885.698,546.374,1489.54,0.0496229,-0.0211141,688.255,548.671,1118.63,0.0328815,-0.0378556,1012.3,692.98,1263.32,0.0662844,-0.00445261,1413.07,1159.86,1691.57,0.070737,0,308.164,211.858,452.257,0.027708,-0.043029,253.085,198.423,309.376,0.0307298,-0.0400072,2622.16,1637.57,3951.34,0.190054,0.119317
279.80,737.797,427.873,1301.72,0.0413365,-0.024211,730.594,615.91,1219.36,0.0349042,-0.0306432,983.784,698.867,1270.87,0.0644173,-0.00113012,1309.4,1123.87,1607.28,0.0655474,0,291.672,208.582,434.679,0.0262252,-0.0393223,202.095,155.908,255.901,0.0245385,-0.0410089,2524.06,1613.56,3744.72,0.182943,0.117396
281.35,678.891,379.146,1163.64,0.0380362,-0.0229363,660.976,554.172,1119.97,0.0315782,-0.0293943,904.632,652.89,1220.86,0.0592345,-0.00173796,1218.01,1019.43,1461.09,0.0609724,0,303.904,227.797,431.257,0.027325,-0.0336474,178.452,138.191,224.731,0.0216678,-0.0393046,2346.72,1536.35,3473.43,0.17009,0.109118
282.90,641.212,383.705,1069.77,0.0359251,-0.0174396,543.861,445.769,990.486,0.025983,-0.0273818,825.054,596.981,1057.99,0.0540238,0.000659041,1066.04,840.157,1291.38,0.0533648,0,342.62,254.461,448.082,0.030806,-0.0225588,179.746,138.538,244.544,0.021825,-0.0315398,2082.94,1363.93,3077.56,0.150971,0.0976066
284.45,564.49,385.626,950.805,0.0316266,-0.0158581,727.545,594.032,963.608,0.0347585,-0.0127262,847.656,627.378,1068.44,0.0555038,0.00801907,948.575,773.816,1150.54,0.0474847,0,218.567,158.141,327.932,0.0196521,-0.0278326,223.55,173.415,283.159,0.0271437,-0.020341,1825.2,1203.5,2756.14,0.13229,0.0848054
286.00,499.403,365.195,805.31,0.02798,-0.0149204,731.555,599.598,954.682,0.0349501,-0.00795033,788.708,583.258,1005.01,0.0516439,0.00874351,856.997,693.794,1041.37,0.0429004,0,212.512,157.585,301.604,0.0191076,-0.0237928,179.365,129.331,238.78,0.0217787,-0.0211217,1705.02,1147.9,2542.76,0.12358,0.0806792
287.55,463.035,313.046,688.924,0.0259424,-0.011779,653.818,554.168,864.601,0.0312362,-0.00648513,674.328,498.182,902.455,0.0441544,0.00643303,753.538,627.207,941.683,0.0377214,0,274.417,204.008,360.536,0.0246738,-0.0130476,102.354,48.1347,168.223,0.0124279,-0.0252934,1705.04,1107.04,2448.39,0.123581,0.0858599
289.10,413.907,267.442,653.806,0.0231899,-0.0112567,673.316,556.112,799.321,0.0321678,-0.00227893,573.85,455.688,773.321,0.0375752,0.00312853,688.122,559.602,850.977,0.0344467,0,299.817,227.251,374.465,0.0269575,-0.00748917,77.6344,32.0863,137.211,0.00942645,-0.0250202,1477.64,988.904,2196.9,0.107099,0.0726528
290.65,333.437,211.617,530.462,0.0186814,-0.0132965,603.718,537.496,754.406,0.0288427,-0.00313528,472.351,363.013,647.631,0.0309291,-0.00104884,638.806,527.914,786.953,0.031978,0,255.504,205.451,326.902,0.0229732,-0.00900478,126.751,85.3185,180.4,0.0153902,-0.0165878,1338.62,893.281,1945.36,0.0970231,0.0650451
292.20,297.112,178.1,428.206,0.0166463,-0.0134623,526.772,440.544,651.036,0.0251666,-0.004942,352.308,262.086,525.444,0.0230688,-0.00703977,601.462,496.46,717.065,0.0301086,0,194.725,139.213,271.366,0.0175084,-0.0126002,178.155,125.885,232.333,0.0216317,-0.00847686,1194.43,803.762,1695.89,0.0865722,0.0564636
293.75,308.341,220.769,454.718,0.0172754,-0.00681987,431.331,327.275,542.721,0.0206069,-0.00348839,335.664,245.856,463.976,0.021979,-0.0021163,481.337,390.559,571.969,0.0240953,0,146.763,86.4761,218.055,0.013196,-0.0108993,130.744,84.1871,179.881,0.0158751,-0.00822017,1034.95,690.802,1494.21,0.0750128,0.0509175
295.30,300.758,217.118,467.753,0.0168505,-0.00535842,360.428,270.12,479.691,0.0172195,-0.00498945,315.178,241.136,434.742,0.0206376,-0.00157138,443.655,366.759,533.545,0.0222089,0,152.631,101.861,214.036,0.0137235,-0.0084854,70.709,30.255,109.497,0.00858557,-0.0136234,897.897,632.443,1375.53,0.0650795,0.0428705
296.85,302.845,208.548,446.409,0.0169675,-0.00381608,330.942,216.82,452.836,0.0158108,-0.00497275,283.345,209.042,391.876,0.0185532,-0.00223036,415.181,340.505,485.121,0.0207836,0,199.496,140.328,265.031,0.0179373,-0.00284626,68.5984,27.1098,120.865,0.00832929,-0.0124543,835.332,609.266,1261.66,0.0605448,0.0397612
298.40,296.542,219.897,444.363,0.0166143,0.00165553,343.935,219.678,480.608,0.0164315,0.00147269,183.705,128.615,267.11,0.0120288,-0.00292999,298.824,221.535,373.908,0.0149588,0,290.779,232.477,360.752,0.0261449,0.0111861,206.986,159.51,259.944,0.0251324,0.0101736,763.022,584.337,1118.21,0.0553037,0.0403449
299.95,264.157,188.536,412.992,0.0147999,0.00239746,433.125,328.79,535.313,0.0206926,0.00829015,230.013,172.139,298.138,0.0150611,0.00265864,247.756,193.8,334.192,0.0124024,0,227.818,173.258,296.135,0.0204839,0.00808145,230.822,182.493,282.598,0.0280267,0.0156242,676.91,504.262,956.556,0.0490623,0.0366599
301.50,207.548,117.302,316.284,0.0116282,0.00101792,453.237,346.746,562.632,0.0216534,0.0110431,247.837,198.179,323.539,0.0162282,0.00561782,211.957,152.043,280.994,0.0106103,0,204.184,143.048,273.904,0.0183588,0.0077485,195.603,148.95,253.128,0.0237503,0.01314,606.972,445.676,805.542,0.0439933,0.0333829
303.05,93.2928,14.3383,186.702,0.0052269,-0.00217061,376.324,248.776,471.132,0.0179789,0.0105814,192.253,144.912,272.929,0.0125886,0.00519105,147.776,98.9058,203.262,0.00739751,0,269.018,198.192,360.322,0.0241882,0.0167907,106.513,49.9503,172.379,0.0129329,0.00553538,558.73,446.423,743.126,0.0404967,0.0330992
304.60,112.472,52.0344,200.607,0.00630144,-0.00120302,397.923,300.463,526.733,0.0190108,0.0115063,155.698,113.952,232.324,0.010195,0.00269051,149.912,98.9999,201.003,0.00750446,0,242.638,190.006,309.512,0.0218164,0.0143119,226.426,175.988,282.998,0.0274929,0.0199885,452.551,322.522,595.48,0.0328009,0.0252964
306.15,129.343,70.4426,234.916,0.00724667,0.00128064,433.439,317.044,559.074,0.0207076,0.0147416,192.427,139.209,250.134,0.0125999,0.00663388,119.18,68.8313,166.312,0.00596604,0,232.492,177.815,297.218,0.0209041,0.0149381,254.56,201.403,323.868,0.030909,0.0249429,332.296,216.151,470.334,0.0240848,0.0181188
307.70,148.553,85.53,250.118,0.00832294,0.00493156,441.088,317.119,545.432,0.021073,0.0176816,259.957,204.88,307.981,0.0170218,0.0136304,67.7476,22.394,120.231,0.00339138,0,246.632,169.362,325.479,0.0221755,0.0187841,169.59,110.515,250.983,0.0205918,0.0172004,202.724,101.724,360.549,0.0146934,0.011302
309.25,87.3837,39.5383,206.135,0.00489584,-0.000933625,444.417,332.178,569.26,0.021232,0.0154026,207.25,170.234,246.973,0.0135706,0.00774109,116.452,70.506,153.785,0.00582946,0,185.943,117.271,257.562,0.0167188,0.0108893,191.178,148.116,265.776,0.0232131,0.0173836,225.396,139.236,316.652,0.0163367,0.0105072
310.80,114.161,53.8891,219.418,0.00639608,-4.55926e-05,446.464,289.528,563.295,0.0213298,0.0148882,174.893,143.178,217.066,0.0114518,0.00501017,128.682,87.1405,173.556,0.00644167,0,150.387,78.0028,220.047,0.0135218,0.00708014,225.209,176.969,288.782,0.0273451,0.0209034,190.013,94.6081,266.687,0.0137721,0.00733047
312.35,183.829,87.8125,256.546,0.0102993,0.00423053,409.311,216.745,552.279,0.0195549,0.0134861,162.289,115.623,197.067,0.0106266,0.00455775,121.233,87.4155,162.611,0.00606881,0,140.073,50.8925,218.368,0.0125944,0.00652557,262.5,193.037,341.326,0.031873,0.0258042,88.1245,21.9565,189.651,0.00638725,0.000318438
313.90,63.6123,10.1726,154.918,0.003564,-0.000449636,448.408,228.054,655.517,0.0214227,0.0174091,102.122,58.0343,148.175,0.00668685,0.00267321,80.1781,46.287,123.265,0.00401364,0,119.438,50.4438,206.018,0.0107391,0.00672543,279.405,220.97,360.043,0.0339256,0.029912,120.268,68.6416,207.351,0.00871701,0.00470337
315.45,23.6758,-34.0663,131.609,0.00132648,-0.000768261,473.86,217.905,665.882,0.0226387,0.020544,84.9532,51.5447,120.904,0.00556266,0.00346792,41.8455,10.8779,82.4848,0.00209474,0,118.831,46.3586,204.76,0.0106845,0.00858972,283.428,231.866,359.073,0.0344141,0.0323194,122.798,64.8005,188.826,0.00890042,0.00680567
317.00,20.1135,-47.8788,125.43,0.00112689,-0.000316272,482.815,184.668,659.081,0.0230665,0.0216234,77.1056,23.7842,114.604,0.00504881,0.00360564,28.8293,-5.40591,73.3629,0.00144317,0,130.652,45.9852,231.775,0.0117473,0.0103041,284.286,223.462,365.867,0.0345184,0.0330752,104.768,50.4323,180.214,0.00759356,0.00615039
318.55,68.4291,20.21,149.221,0.00383387,-0.00292284,531.02,202.113,711.799,0.0253695,0.0186128,34.9595,-14.9651,72.8206,0.00228912,-0.0044676,134.975,98.2081,167.287,0.00675671,0,160.988,72.3369,267.392,0.014475,0.00771824,279.132,219.38,366.621,0.0338925,0.0271358,42.3154,-2.43928,133.327,0.00306701,-0.0036897
320.10,-3.55861,-42.2834,62.6562,-0.000199378,-0.00512186,416.145,156.408,624.887,0.0198814,0.0149589,30.6628,-7.87184,77.1625,0.00200778,-0.00291471,98.3336,63.8212,134.738,0.00492248,0,100.733,18.6836,210.494,0.00905722,0.00413474,278.062,220.502,355.863,0.0337626,0.0288401,0.232161,-50.2754,74.1559,1.6827e-05,-0.00490566
