raman_shift_cm-1,DQ12_TBZ6_THI3_raw_l2_mean,DQ12_TBZ6_THI3_raw_l2_std,DQ12_TBZ6_THI3_preprocessed_mean,DQ12_TBZ6_THI3_preprocessed_std,DQ24_TBZ12_THI6_raw_l2_mean,DQ24_TBZ12_THI6_raw_l2_std,DQ24_TBZ12_THI6_preprocessed_mean,DQ24_TBZ12_THI6_preprocessed_std
330.95,0.00895967274042463,0.0041958125608431585,0.006954244149003406,0.004246365645535166,3.2575460140680196e-05,0.0002437465939869448,2.5443245567593858e-05,0.00022777760680041224
332.5,0.017577135828987747,0.005912526840038117,0.016547041369888514,0.006112661809432014,0.00019101601207873774,0.00046089056943845335,0.00015008494753959345,0.0004072490598072195
334.05,0.016066138092986435,0.005243561999201601,0.014808641405280425,0.005416836291300804,0.00033707040280801115,0.0005884323661014531,0.0002507859400444826,0.0005151415235309919
335.6,0.014356796389365718,0.004949191977037572,0.012851853260812068,0.005112151581240922,0.000686286860456944,0.0008657404527129505,0.0005539406317666143,0.0008097172455030538
337.15,0.01316484339392168,0.005049859382325094,0.011479481444762801,0.0052165050120238175,0.0008177701197805172,0.0012755762069820873,0.0006919741806742075,0.001251209656122364
338.7,0.015593854677708255,0.005110218621600139,0.014162874846039104,0.005202729649582394,0.00041317763527228484,0.0008776369152357602,0.00032095139395294176,0.000794708423926475
340.25,0.015407857171961518,0.004825197610685808,0.013917230644760406,0.00488135201594928,0.0004967662263758548,0.0010595302975231818,0.0004027455872157296,0.0009836383404119835
341.8,0.014686754023048506,0.0050299171078263625,0.013073949487828447,0.005194674780227341,0.0012086109815674891,0.0015354776719540548,0.0010624263074228806,0.0014884500014931152
343.35,0.017731152659048514,0.005232065589662362,0.016456609134337972,0.005363409707304039,0.0015275300930590466,0.0016949820521410894,0.001318825314255195,0.0017150355181873489
344.9,0.01759427565248311,0.005042553738210382,0.016264067355306645,0.005145209809934327,0.001543869859644153,0.0015502735284246012,0.0013109996980285774,0.0015508203707456881
346.45,0.018217033588030947,0.004997273774516728,0.01692482866908481,0.005127271431252501,0.00228234741515279,0.0017081316592736074,0.002067627321698072,0.0017378004891843363
348.0,0.023188698067825027,0.005082971060350215,0.022471458348418995,0.005241082298838792,0.004365031978848647,0.0020162025968773266,0.004259927965457363,0.0021523994347808573
349.55,0.02349143216846719,0.005288327308014178,0.02278094207628737,0.005444869356278128,0.006688089713755219,0.0018532318989246239,0.006753242509744961,0.0019987619969973293
351.1,0.025617437052163156,0.005743804598170141,0.02513226399142568,0.005887983196998653,0.008060707539317391,0.0017873634769417775,0.008221964847525725,0.0019273791502213272
352.65,0.031046312965805543,0.00678432775855344,0.031190407624805516,0.00701139988749922,0.008145794320745539,0.0019121505883630656,0.008290657371051365,0.0020649611819491083
354.2,0.025622373032194393,0.0052066633918738964,0.025074378276071688,0.005291530507484488,0.007832429434870374,0.0019432841721758291,0.007925380564103269,0.0021098278079424524
355.75,0.021654457460723652,0.0048749375943864855,0.020600282002716623,0.005054582501161705,0.007245072017126516,0.0018015680443603745,0.007261641058561101,0.001958165224608168
357.3,0.02075918092536665,0.0054569373704276,0.019573398395181362,0.005752450701951533,0.006836560410868486,0.001734219957218617,0.00679158932423792,0.0018779193482947223
