raman_shift_cm-1,compound,normalized_abs_IG,within_10cm-1_of_VIP
1519.8,THI,0.078587078,0
1521.35,THI,0.24784842,0
1522.9,THI,0.18489243,0
1524.45,THI,0.16636884,0
1526,THI,0.028164361,0
1527.55,THI,0.031112069,0
1529.1,THI,0.15300937,0
1530.65,THI,0.23170017,0
1532.2,THI,0.02210163,0
1533.75,THI,0.1703485,0
1535.3,THI,0.061185449,0
1536.85,THI,0.041003063,0
1538.4,THI,0.14820893,0
1539.95,THI,0.061410945,0
1541.5,THI,0.034601942,0
1543.05,THI,0.12025768,0
1544.6,THI,0.078733616,0
1546.15,THI,0.44858623,0
1547.7,THI,0.052166745,0
1549.25,THI,0.10529112,0
1550.8,THI,0.046709955,0
1552.35,THI,0.087269895,0
1553.9,THI,0.048695032,0
1555.45,THI,0.041637044,0
1557,THI,0.011628618,0
1558.55,THI,0.14099513,0
1560.1,THI,0.12477817,0
1561.65,THI,0.35003969,0
1563.2,THI,0.36419296,0
1564.75,THI,0.11920961,0
1566.3,THI,0.038674209,0
1567.85,THI,0.035403926,0
1569.4,THI,0.11468708,0
1570.95,THI,0.28883386,0
1572.5,THI,0.050233502,0
1574.05,THI,0.09220174,0
1575.6,THI,0.21282022,0
1577.15,THI,0.20930995,0
1578.7,THI,0.15793978,0
1580.25,THI,0.29799047,0
1581.8,THI,0.26331642,0
1583.35,THI,0.072339021,0
1584.9,THI,0.021802181,0
1586.45,THI,0.074775241,0
1588,THI,0.025557976,0
1589.55,THI,0.055750087,0
1591.1,THI,0.14496821,0
1592.65,THI,0.022739014,0
1594.2,THI,0.12805693,0
1595.75,THI,0.1231784,0
1597.3,THI,0.049112312,0
1598.85,THI,0.09659338,0
1600.4,THI,0.1930352,0
1601.95,THI,0.15729214,0
1603.5,THI,0.039755173,0
1605.05,THI,0.02428777,0
1606.6,THI,0.047573827,0
1608.15,THI,0.066651896,0
1609.7,THI,0.074144199,0
1611.25,THI,0.08644177,0
1612.8,THI,0.11734462,0
1614.35,THI,0.038466744,0
1615.9,THI,0.023903055,0
1617.45,THI,0.062533297,0
1619,THI,0.051100977,0
1620.55,THI,0.0079420963,0
1622.1,THI,0.038812838,0
1623.65,THI,0.04176572,0
1625.2,THI,0.016929111,0
1626.75,THI,0.0223478,0
1628.3,THI,0.022214662,0
1629.85,THI,0.023179574,0
1631.4,THI,0.027661419,0
1632.95,THI,0.0068430598,0
1634.5,THI,0.0075821504,0
1636.05,THI,0.0009341191,0
1637.6,THI,0.016247107,0
1639.15,THI,0.0072294264,0
1640.7,THI,0.0027724523,0
1642.25,THI,0.00090430566,0
1643.8,THI,0.0013314452,0
1645.35,THI,0.00086948165,0
1646.9,THI,0.00040722013,0
1648.45,THI,0.00030644285,0
1650,THI,0.00063802738,0
1651.55,THI,0.00071086106,0
1653.1,THI,0.0013602943,0
1654.65,THI,0.00077667448,0
1656.2,THI,0.0011632721,0
1657.75,THI,0.00085020903,0
1659.3,THI,0.00017958252,0
1660.85,THI,0.00049684488,0
1662.4,THI,0.00015604097,0
1663.95,THI,0.00019195281,0
1665.5,THI,0.00033503087,0
1667.05,THI,0.00094737962,0
1668.6,THI,0.00061578467,0
1670.15,THI,0.0017949807,0
1671.7,THI,0.00018621734,0
1673.25,THI,0.0037026403,0
1674.8,THI,0.0068594567,0
1676.35,THI,0.0048861783,0
1677.9,THI,0.0014143363,0
1679.45,THI,0.0090164281,0
1681,THI,7.7842647e-05,0
1682.55,THI,0.00095458655,0
1684.1,THI,0.0023787087,0
1685.65,THI,0.0048603085,0
1687.2,THI,0.0025171861,0
1688.75,THI,0.0067360434,0
1690.3,THI,0.00020893643,0
1691.85,THI,0.0041146656,0
1693.4,THI,0.015850734,0
1694.95,THI,0.0026934689,0
1696.5,THI,0.0021714822,0
1698.05,THI,9.0184236e-05,0
1699.6,THI,0.0044735088,0
1701.15,THI,0.00024080144,0
1702.7,THI,0.0013635505,0
1704.25,THI,0.00014109838,0
1705.8,THI,0.0049873125,0
1707.35,THI,0.010151761,0
1708.9,THI,0.00085131841,0
1710.45,THI,0.0011144691,0
1712,THI,0.0090009132,0
1713.55,THI,0.0087775514,0
1715.1,THI,0.0024797989,0
1716.65,THI,0.004172219,0
1718.2,THI,0.0060902159,0
1719.75,THI,0.0051965374,0
1721.3,THI,0.0096116252,0
1722.85,THI,0.0012285342,0
1724.4,THI,0.014509943,0
1725.95,THI,0.029839704,0
1727.5,THI,0.029892189,0
1729.05,THI,0.034349799,0
1730.6,THI,0.023064127,0
1732.15,THI,0.018722603,0
1733.7,THI,0.013621668,0
1735.25,THI,0.0041811364,0
1736.8,THI,0.020253334,0
1738.35,THI,0.029367538,0
1739.9,THI,0.024902232,0
1741.45,THI,0.0031126854,0
1743,THI,0.0086803026,0
1744.55,THI,0.025179587,0
1746.1,THI,0.031616423,0
1747.65,THI,0.00010169955,0
1749.2,THI,0.010643964,0
1750.75,THI,0.0031441264,0
1752.3,THI,0.0082925083,0
1753.85,THI,0.010814684,0
1755.4,THI,0.019184638,0
1756.95,THI,0.042490028,0
1758.5,THI,0.029214386,0
1760.05,THI,0.032604791,0
1761.6,THI,0.049311195,0
1763.15,THI,0.054551527,0
1764.7,THI,0.01528086,0
1766.25,THI,0.030332275,0
1767.8,THI,0.033840626,0
1769.35,THI,0.0068103252,0
1770.9,THI,0.024105238,0
1772.45,THI,0.019121947,0
1774,THI,0.0044302428,0
1775.55,THI,0.022033846,0
1777.1,THI,0.027698075,0
1778.65,THI,0.038665902,0
1780.2,THI,0.0074651665,0
1781.75,THI,0.032730605,0
1783.3,THI,0.053549703,0
1784.85,THI,0.0035345922,0
1786.4,THI,0.029660903,0
1787.95,THI,0.035146937,0
1789.5,THI,0.0043257875,0
1791.05,THI,0.024227856,0
1792.6,THI,0.037219115,0
1794.15,THI,0.031256858,0
1795.7,THI,0.024057783,0
1797.25,THI,0.017155582,0
1798.8,THI,0.02475124,0
1800.35,THI,0.031443398,0
1801.9,THI,0.023428837,0
1803.45,THI,0.036191523,0
1805,THI,0.034004431,0
1806.55,THI,0.030883521,0
1808.1,THI,0.067435093,0
1809.65,THI,0.033069078,0
1811.2,THI,0.027593447,0
1812.75,THI,0.045116313,0
1814.3,THI,0.048865825,0
1815.85,THI,0.01462518,0
1817.4,THI,0.016593985,0
1818.95,THI,0.022182824,0
1820.5,THI,0.0060812514,0
1822.05,THI,0.015174255,0
1823.6,THI,0.0096031306,0
1825.15,THI,0.013830629,0
1826.7,THI,0.0097834235,0
1828.25,THI,0.019906607,0
1829.8,THI,0.0094204955,0
1831.35,THI,0.015941724,0
1832.9,THI,0.028683452,0
1834.45,THI,0.024983108,0
1836,THI,0.022536645,0
1837.55,THI,0.0067588068,0
1839.1,THI,0.02147693,0
1840.65,THI,0.029496765,0
1842.2,THI,0.0043608993,0
1843.75,THI,0.0080069946,0
1845.3,THI,0.0066025723,0
1846.85,THI,0.0035287023,0
1848.4,THI,0.0082963081,0
1849.95,THI,0.0092265811,0
1851.5,THI,0.020193331,0
1853.05,THI,0.017025178,0
1854.6,THI,0.015686143,0
1856.15,THI,0.027549665,0
1857.7,THI,0.042917348,0
1859.25,THI,0.043035962,0
1860.8,THI,0.0020101101,0
1862.35,THI,0.014218833,0
1863.9,THI,0.013489548,0
1865.45,THI,0.00099912833,0
1867,THI,0.00036148372,0
1868.55,THI,0.0098954346,0
1870.1,THI,0.00097660802,0
1871.65,THI,0.031123759,0
1873.2,THI,0.007307786,0
1874.75,THI,0.016480921,0
1876.3,THI,0.00011200747,0
1877.85,THI,0.022234289,0
1879.4,THI,0.035490561,0
1880.95,THI,0.04739039,0
1882.5,THI,0.02155203,0
1884.05,THI,0.013004906,0
1885.6,THI,0.014594258,0
1887.15,THI,0.0055816569,0
1888.7,THI,0.038449395,0
1890.25,THI,0.039202202,0
1891.8,THI,0.020403055,0
1893.35,THI,0.00023353571,0
1894.9,THI,0.036368456,0
1896.45,THI,0.030633263,0
1898,THI,0.0070898328,0
1899.55,THI,0.0007516336,0
1901.1,THI,0.0083101559,0
1902.65,THI,0.027800968,0
1904.2,THI,0.005995865,0
1905.75,THI,0.015886914,0
1907.3,THI,0.0045501036,0
1908.85,THI,0.025402075,0
1910.4,THI,0.0078924401,0
1911.95,THI,0.00039622668,0
1913.5,THI,0.0066815959,0
1915.05,THI,0.027712997,0
1916.6,THI,0.0034215194,0
1918.15,THI,0.018863991,0
1919.7,THI,0.011944847,0
1921.25,THI,0.0061612767,0
1922.8,THI,0.0075815092,0
1924.35,THI,9.9602395e-05,0
1925.9,THI,0.015905155,0
1927.45,THI,0.0083768563,0
1929,THI,0.013327535,0
1930.55,THI,0.0042928122,0
1932.1,THI,0.0089259446,0
1933.65,THI,0.018707857,0
1935.2,THI,0.0014623705,0
1936.75,THI,0.0050083599,0
1938.3,THI,0.0068608904,0
1939.85,THI,0.0094900075,0
1941.4,THI,0.018551497,0
1942.95,THI,0.011847612,0
1944.5,THI,0.014582742,0
1946.05,THI,0.020496445,0
1947.6,THI,0.0023407887,0
1949.15,THI,0.0061899219,0
1950.7,THI,0.0011417572,0
1952.25,THI,0.0075644986,0
1953.8,THI,0.006846535,0
1955.35,THI,0.017276905,0
1956.9,THI,0.0029547929,0
1958.45,THI,0.006030275,0
1960,THI,0.028190501,0
1961.55,THI,0.0044137686,0
1963.1,THI,0.0024056644,0
1964.65,THI,0.010709026,0
1966.2,THI,0.013914729,0
1967.75,THI,0.0027235723,0
1969.3,THI,0.012103116,0
1970.85,THI,0.0081247864,0
1972.4,THI,0.017133301,0
1973.95,THI,0.026953824,0
1975.5,THI,0.001363439,0
1977.05,THI,0.0038704409,0
1978.6,THI,0.0046293321,0
1980.15,THI,0.0008291931,0
1981.7,THI,0.0024332907,0
1983.25,THI,0.0085598491,0
1984.8,THI,0.0039624702,0
1986.35,THI,0.00057961489,0
1987.9,THI,0.0010069564,0
1989.45,THI,0.0044575036,0
1991,THI,0.0076950639,0
1992.55,THI,0.0014082696,0
1994.1,THI,0.0046055862,0
1995.65,THI,0.00014125385,0
1997.2,THI,0.0090845712,0
1998.75,THI,0.0046518692,0
2000.3,THI,3.7796231e-05,0
2001.85,THI,0.00038725469,0
2003.4,THI,0.0066685248,0
2004.95,THI,0.00019010284,0
2006.5,THI,0.0060201073,0
2008.05,THI,0.00088594697,0
2009.6,THI,0.0054746219,0
2011.15,THI,0.0055119554,0
2012.7,THI,0.00247402,0
2014.25,THI,0.0055713607,0
2015.8,THI,0.0098198587,0
2017.35,THI,0.0020059152,0
2018.9,THI,0.0052760295,0
2020.45,THI,0.0087922467,0
2022,THI,0.0055988673,0
2023.55,THI,0.0052700057,0
2025.1,THI,0.0048241261,0
2026.65,THI,0.00057561556,0
2028.2,THI,0.0030441203,0
2029.75,THI,0.0020506477,0
2031.3,THI,0.00040592608,0
2032.85,THI,0.0030965914,0
2034.4,THI,0.00082505209,0
2035.95,THI,0.001062365,0
2037.5,THI,0.003028166,0
2039.05,THI,0.0015745154,0
2040.6,THI,0.00050639285,0
2042.15,THI,0.00029138793,0
2043.7,THI,0.0027882962,0
2045.25,THI,0.0040525272,0
2046.8,THI,0.0017014293,0
2048.35,THI,0.0041337102,0
2049.9,THI,0.0035818606,0
2051.45,THI,0.0036411758,0
2053,THI,0.0038877951,0
2054.55,THI,0.0035512613,0
2056.1,THI,0.0010468703,0
2057.65,THI,0.0024266504,0
2059.2,THI,0.0021704007,0
2060.75,THI,0.0014766137,0
2062.3,THI,0.0038948546,0
2063.85,THI,0.001345671,0
2065.4,THI,0.00034357893,0
2066.95,THI,0.0060817613,0
2068.5,THI,7.9406156e-05,0
2070.05,THI,0.0016615966,0
2071.6,THI,0.0024091832,0
2073.15,THI,0.0024502026,0
2074.7,THI,0.0037419845,0
2076.25,THI,0.001364946,0
2077.8,THI,0.0022336519,0
2079.35,THI,0.0045273197,0
2080.9,THI,0.0015998844,0
2082.45,THI,0.0021225817,0
2084,THI,0.00066331326,0
2085.55,THI,0.0017112101,0
2087.1,THI,0.0052432856,0
2088.65,THI,0.0012124212,0
2090.2,THI,0.015487717,0
2091.75,THI,0.0068486924,0
2093.3,THI,0.015272814,0
2094.85,THI,0.0037513622,0
2096.4,THI,0.00028709506,0
2097.95,THI,0.014070269,0
2099.5,THI,0.00016142429,0
2101.05,THI,0.0060818992,0
2102.6,THI,0.0073283273,0
2104.15,THI,0.013074615,0
2105.7,THI,0.045373827,0
2107.25,THI,0.0027125699,0
2108.8,THI,0.043148905,0
2110.35,THI,0.0040393048,0
2111.9,THI,0.092455857,0
2113.45,THI,0.039516654,0
2115,THI,0.015334988,0
2116.55,THI,0.049450334,0
2118.1,THI,0.04429261,0
2119.65,THI,0.056828957,0
2121.2,THI,0.039317865,0
2122.75,THI,0.0036601517,0
2124.3,THI,0.026438726,0
2125.85,THI,0.14741096,0
2127.4,THI,0.16283377,0
2128.95,THI,0.14055127,0
2130.5,THI,0.073284641,0
2132.05,THI,0.19776735,0
2133.6,THI,0.0424578,0
2135.15,THI,0.0078072255,0
2136.7,THI,0.065531507,0
2138.25,THI,0.13800658,0
2139.8,THI,0.1440849,0
2141.35,THI,0.038253944,0
2142.9,THI,0.010039012,0
2144.45,THI,0.087677278,0
2146,THI,0.053171013,0
2147.55,THI,0.028612763,0
2149.1,THI,0.015816402,0
2150.65,THI,0.084570862,0
2152.2,THI,0.019839115,0
2153.75,THI,0.06952361,0
2155.3,THI,0.04147166,0
2156.85,THI,0.045015201,0
2158.4,THI,0.0086688437,0
2159.95,THI,0.057906236,0
2161.5,THI,0.022103583,0
2163.05,THI,0.015777843,0
2164.6,THI,0.01194268,0
2166.15,THI,0.024074234,0
2167.7,THI,0.014060917,0
2169.25,THI,0.0090788268,0
2170.8,THI,0.0020071028,0
2172.35,THI,0.02273784,0
2173.9,THI,0.011048907,0
2175.45,THI,0.0025635434,0
2177,THI,0.01228852,0
2178.55,THI,0.00025761264,0
2180.1,THI,0.007236416,0
2181.65,THI,0.0014533224,0
2183.2,THI,0.0043605235,0
2184.75,THI,0.0011335901,0
2186.3,THI,0.0030759068,0
2187.85,THI,0.00026413571,0
2189.4,THI,0.0070930999,0
2190.95,THI,0.0027713606,0
2192.5,THI,0.0053464971,0
2194.05,THI,0.0046984153,0
2195.6,THI,0.0033074503,0
2197.15,THI,0.0044468883,0
2198.7,THI,0.0021762517,0
2200.25,THI,0.0014473387,0
2201.8,THI,0.0039972789,0
2203.35,THI,0.00043126923,0
2204.9,THI,0.0044601285,0
2206.45,THI,0.0017019312,0
2208,THI,0.00049547362,0
2209.55,THI,0.0018028605,0
2211.1,THI,0.0017012971,0
2212.65,THI,0.00094428117,0
2214.2,THI,0.0030862866,0
2215.75,THI,0.0048398273,0
2217.3,THI,0.00053586886,0
2218.85,THI,0.00063982251,0
2220.4,THI,0.00036353886,0
2221.95,THI,0.0021853724,0
2223.5,THI,0.0027373908,0
2225.05,THI,0.0015089381,0
2226.6,THI,0.0033378222,0
2228.15,THI,0.001454832,0
2229.7,THI,0.0067518828,0
2231.25,THI,0.0014424627,0
2232.8,THI,0.0069782324,0
2234.35,THI,0.0081739174,0
2235.9,THI,0.0021314914,0
2237.45,THI,0.0043572728,0
2239,THI,0.0018410964,0
2240.55,THI,0.0050693387,0
2242.1,THI,0.0037401521,0
2243.65,THI,0.0042981501,0
2245.2,THI,0.0033089395,0
2246.75,THI,0.0018032376,0
2248.3,THI,0.0022370585,0
2249.85,THI,0.0035468787,0
2251.4,THI,0.0033223256,0
2252.95,THI,0.0021659732,0
2254.5,THI,0.0037352794,0
2256.05,THI,0.0077388627,0
2257.6,THI,0.00080197287,0
2259.15,THI,0.0064281058,0
2260.7,THI,0.0033101407,0
2262.25,THI,0.002053231,0
2263.8,THI,0.0035983222,0
2265.35,THI,0.00082569593,0
2266.9,THI,0.0011635023,0
2268.45,THI,0.0093293209,0
2270,THI,0.00197452,0
2271.55,THI,0.0052068792,0
2273.1,THI,0.0006539725,0
2274.65,THI,0.0012060383,0
2276.2,THI,0.0058117588,0
2277.75,THI,0.0051864092,0
2279.3,THI,0.00078762264,0
2280.85,THI,0.0059859715,0
2282.4,THI,0.0053511956,0
2283.95,THI,0.0059760045,0
2285.5,THI,0.013439017,0
2287.05,THI,0.0094719501,0
2288.6,THI,0.001474526,0
2290.15,THI,0.0015507792,0
2291.7,THI,0.0047966512,0
2293.25,THI,0.0066665732,0
2294.8,THI,0.0078730695,0
2296.35,THI,0.004241731,0
2297.9,THI,0.00063126249,0
2299.45,THI,0.00012575748,0
2301,THI,0.00011831304,0
2302.55,THI,0.017393071,0
2304.1,THI,0.009296109,0
2305.65,THI,0.0062711141,0
2307.2,THI,0.0050968397,0
2308.75,THI,0.0077371453,0
2310.3,THI,0.0080398582,0
2311.85,THI,0.0030791049,0
2313.4,THI,0.0035615028,0
2314.95,THI,0.014480514,0
2316.5,THI,0.0026289844,0
2318.05,THI,0.0084921708,0
2319.6,THI,0.011136186,0
2321.15,THI,0.0025719218,0
2322.7,THI,0.0063312608,0
2324.25,THI,0.00046005263,0
2325.8,THI,0.0039122915,0
2327.35,THI,0.0015792822,0
2328.9,THI,0.00065399776,0
2330.45,THI,0.0039172079,0
2332,THI,0.0083046257,0
2333.55,THI,0.0093006799,0
2335.1,THI,0.011408424,0
2336.65,THI,0.0031202263,0
2338.2,THI,0.014880066,0
2339.75,THI,0.0034820754,0
2341.3,THI,0.0098721841,0
2342.85,THI,0.0034299684,0
2344.4,THI,0.0068225297,0
2345.95,THI,0.016132588,0
2347.5,THI,0.00066190353,0
2349.05,THI,0.022272183,0
2350.6,THI,0.0039313561,0
2352.15,THI,0.003060845,0
2353.7,THI,0.0077073518,0
2355.25,THI,0.0010521383,0
2356.8,THI,0.00093350001,0
2358.35,THI,0.0028004779,0
2359.9,THI,0.0022339465,0
2361.45,THI,0.0041368478,0
2363,THI,0.0028305787,0
2364.55,THI,0.0014908343,0
2366.1,THI,0.0082259038,0
2367.65,THI,0.017526504,0
2369.2,THI,0.00015359993,0
2370.75,THI,0.0056506181,0
2372.3,THI,0.011712139,0
2373.85,THI,0.0024527807,0
2375.4,THI,0.0085322428,0
2376.95,THI,0.0091279559,0
2378.5,THI,0.0021618591,0
2380.05,THI,0.012270482,0
2381.6,THI,0.00036871218,0
2383.15,THI,0.0075302124,0
2384.7,THI,0.011144043,0
2386.25,THI,0.012959616,0
2387.8,THI,0.015994532,0
2389.35,THI,0.0018730569,0
2390.9,THI,0.0010600543,0
2392.45,THI,0.0035545656,0
2394,THI,0.0015390579,0
2395.55,THI,0.0059699751,0
2397.1,THI,0.0054223905,0
2398.65,THI,0.0078483783,0
2400.2,THI,0.007418748,0
2401.75,THI,0.0055392245,0
2403.3,THI,4.2321426e-05,0
2404.85,THI,0.00087677699,0
2406.4,THI,0.0034459326,0
2407.95,THI,0.0060084597,0
2409.5,THI,0.0061435034,0
2411.05,THI,0.00553915,0
2412.6,THI,0.0086548775,0
2414.15,THI,0.0044512912,0
2415.7,THI,0.0053320336,0
2417.25,THI,0.00074749131,0
2418.8,THI,0.010356768,0
2420.35,THI,0.0015000419,0
2421.9,THI,0.0097032711,0
2423.45,THI,0.012423399,0
2425,THI,0.011956299,0
2426.55,THI,0.00060684641,0
2428.1,THI,0.0025487135,0
2429.65,THI,0.0026571194,0
2431.2,THI,0.0080018491,0
2432.75,THI,0.0050759003,0
2434.3,THI,0.0085146734,0
2435.85,THI,0.0056682033,0
2437.4,THI,0.0047330735,0
2438.95,THI,0.004251922,0
2440.5,THI,0.0015530867,0
2442.05,THI,0.0059946449,0
2443.6,THI,0.0027281817,0
2445.15,THI,0.0071594925,0
2446.7,THI,0.0033510216,0
2448.25,THI,0.0030278435,0
2449.8,THI,0.0038466796,0
2451.35,THI,0.0026065155,0
2452.9,THI,0.00058355345,0
2454.45,THI,0.0047823605,0
2456,THI,0.0049039586,0
2457.55,THI,0.0081745712,0
2459.1,THI,0.009518831,0
2460.65,THI,0.0027268573,0
2462.2,THI,0.00044204373,0
2463.75,THI,0.00065411377,0
2465.3,THI,0.0073741456,0
2466.85,THI,0.0062309317,0
2468.4,THI,0.0025438741,0
2469.95,THI,0.00015971367,0
2471.5,THI,0.0043486743,0
2473.05,THI,0.0067461031,0
2474.6,THI,0.01660542,0
2476.15,THI,0.0025870192,0
2477.7,THI,0.0052265786,0
2479.25,THI,0.0053008823,0
2480.8,THI,0.00063886237,0
2482.35,THI,0.011184134,0
2483.9,THI,0.012852374,0
2485.45,THI,0.0085204234,0
2487,THI,0.0046572965,0
2488.55,THI,0.0050059548,0
2490.1,THI,0.0017805272,0
2491.65,THI,0.00092299527,0
2493.2,THI,0.001752772,0
2494.75,THI,0.004066661,0
2496.3,THI,0.0075029843,0
2497.85,THI,0.0040519852,0
2499.4,THI,0.0026243131,0
