raman_shift_cm-1,measured_raw,preprocessed,dominant_component_fit,residual
1287.3,618.93252959852,0.020376094804934748,0.019560924269251295,0.0008151705356834529
1288.85,590.6601306719932,0.01912589405530322,0.017434249497912647,0.0016916445573905738
1290.4,537.0417932935632,0.01666128108659186,0.015637619859268318,0.0010236612273235406
1291.95,545.4875047965968,0.017180775126915963,0.01463381970052098,0.002546955426394982
1293.5,503.1213164930502,0.015262461827878687,0.013769875701527389,0.001492586126351298
1295.05,579.2474064933099,0.01903852058399516,0.013135597243137006,0.005902923340858155
1296.6,471.4588935833501,0.013983202213077275,0.011757576254382073,0.0022256259586952015
1298.15,481.97234307763017,0.014612928106573239,0.010846272186020588,0.0037666559205526504
1299.7,490.53598372728993,0.015151490892272024,0.009941319489834803,0.00521017140243722
1301.25,427.0208388950858,0.012230254341606324,0.00901636337928002,0.003213890962326304
1302.8,409.1808210725071,0.011505251029178978,0.008645567745908148,0.0028596832832708304
1304.35,412.0870971475655,0.011778962496069629,0.007106066624487869,0.00467289587158176
1305.9,444.3978855687078,0.013467172338371846,0.006610875988516956,0.006856296349854889
1307.45,455.77064289945895,0.014151650643462113,0.0057154023517642484,0.008436248291697864
1309.0,463.70637262946605,0.014672928283415272,0.005261977221197166,0.009410951062218106
1310.55,426.92856907388193,0.01304824599049125,0.004786339124087742,0.008261906866403507
1312.1,334.6217649348527,0.008757992921970763,0.004094417091815719,0.004663575830155044
1313.65,307.1100024868478,0.007581644862608999,0.003931431731523165,0.0036502131310858343
1315.2,373.22955315840557,0.010904200066935115,0.00413289497120414,0.006771305095730974
1316.75,426.86964476619767,0.013628678962106072,0.004439559956135233,0.00918911900597084
1318.3,381.18203129355527,0.011583347185670122,0.005049720867147753,0.00653362631852237
1319.85,344.390914048476,0.009966478880990122,0.005864303878352263,0.004102175002637859
1321.4,325.66601888481864,0.009218415171001401,0.00658780755548267,0.0026306076155187316
1322.95,231.3048477523952,0.004838184549242196,0.007104601528734142,0.0
1324.5,117.55393518021637,0.0,0.007436852256261888,0.0
1326.05,200.70760498065033,0.0036752854311088287,0.007678007051570276,0.0
1327.6,127.95585795560451,0.00033506731590077346,0.007235127126975208,0.0
1329.15,142.14695399026817,0.0011714730192640215,0.006546093263013479,0.0
1330.7,222.350526738037,0.0051790331512907,0.005571905727548519,0.0
1332.25,229.1555281920448,0.005661237918968736,0.004398444791779017,0.0012627931271897187
1333.8,120.61830844109593,0.0006032760137602805,0.0033465058252172713,0.0
1335.35,194.78414039521118,0.004321189076033664,0.0017880159229077552,0.002533173153125909
1336.9,220.26718152231524,0.005700596068412951,0.00023849305929289245,0.005462103009120058
1338.45,164.6698576941617,0.003185215931107606,0.0,0.003185215931107606
1340.0,230.32702861402174,0.006493784350478009,0.0,0.006493784350478009
1341.55,304.1061406036078,0.010192036784984287,0.0,0.010192036784984287
1343.1,273.47938909118136,0.008874756252074591,0.0,0.008874756252074591
1344.65,337.81988356734337,0.012118413260576114,0.0,0.012118413260576114
1346.2,346.6531793820214,0.012695079477183534,0.0,0.012695079477183534
1347.75,320.2256833360042,0.011577143160843144,0.0,0.011577143160843144
1349.3,411.4881795177532,0.016111245286402894,0.0,0.016111245286402894
1350.85,407.20361072424623,0.016054746745397606,0.0,0.016054746745397606
1352.4,378.06721850463805,0.014803265208043474,0.0,0.014803265208043474
1353.95,437.1428285512977,0.01778752757604861,2.6135793928543825e-05,0.017761391782120065
1355.5,327.06475399250417,0.012645238083133127,0.00019559884669819583,0.01244963923643493
1357.05,411.5284508056469,0.016845831534789652,0.0004953536823837443,0.01635047785240591
1358.6,421.1161298833606,0.017448104625029145,0.0007401171724532206,0.016707987452575925
1360.15,503.7511707266966,0.021557203973150637,0.00107750232882172,0.020479701644328916
1361.7,504.2813700969923,0.021720497380689926,0.0013167526910156898,0.020403744689674236
1363.25,508.1685472167877,0.02204288102083882,0.001517440490969318,0.0205254405298695
1364.8,642.3171749244472,0.02861988405972695,0.0018869412536808821,0.02673294280604607
1366.35,643.3580734741028,0.028800829029234726,0.0020893986870335352,0.026711430342201192
1367.9,692.059194239047,0.031268490726869415,0.002332610993763262,0.028935879733106153
1369.45,646.612184979455,0.02921117637393407,0.0027154164938008965,0.026495759880133172
1371.0,634.5132294905984,0.028752826003924557,0.0030040996955430135,0.025748726308381542
1372.55,603.5026662723352,0.02738307666546833,0.0031692977700783836,0.024213778895389945
1374.1,585.2637665480877,0.026623634302234994,0.0029558176679017442,0.02366781663433325
1375.65,608.5166811734944,0.027853873115829122,0.0026136860843645167,0.025240187031464606
1377.2,508.60851399838043,0.023164782899985557,0.00275209705690959,0.020412685843075967
1378.75,500.50149990081235,0.022881589136083184,0.002664376421880197,0.020217212714202987
1380.3,455.97814034786916,0.020845395714910363,0.002660748858042355,0.018184646856868006
1381.85,432.9558816261733,0.01983801469710933,0.0031336664071529192,0.01670434828995641
1383.4,445.841605143937,0.020551291904982418,0.0036591833249926334,0.016892108579989785
1384.95,462.97056030559446,0.02146409003867821,0.00433368007893031,0.017130409959747902
1386.5,426.19095011173965,0.019783004543286693,0.005404239923188346,0.014378764620098346
1388.05,299.77014887760566,0.013791499692077224,0.006459334021365884,0.0073321656707113405
1389.6,250.7325848898655,0.011512166102407614,0.006860982943939054,0.00465118315846856
1391.15,244.65440262799012,0.011291329484807334,0.006933455346123894,0.00435787413868344
1392.7,266.55120288119895,0.012409059271133989,0.007193927147485545,0.005215132123648444
1394.25,192.12691205116784,0.008894802870076964,0.007413582946389476,0.0014812199236874882
1395.8,132.4926361940828,0.006085434160368202,0.007140257824990427,0.0
1397.35,161.29496030110414,0.007518274544558338,0.00666647035190131,0.0008518041926570278
1398.9,113.63159849371155,0.00527231072146669,0.006555944080532573,0.0
1400.45,16.194226399056646,0.0006294547032932817,0.005887954073245785,0.0
1402.0,59.04883346174946,0.0027190559589629192,0.006049185194946691,0.0
1403.55,-36.136147248380595,0.0,0.0058165019625187765,0.0
1405.1,8.273823118885224,0.0003229465775485641,0.005452130805444168,0.0
1406.65,74.43853135862702,0.0035123664992806436,0.004953496687218516,0.0
